time: 1.7899280000000006 x: 0.263671875, y: 1.580078125, z: 1.4228515625
time: 1.8060340000000004 x: 0.2734375, y: 1.57373046875, z: 1.43994140625
time: 1.825418 x: 0.26318359375, y: 1.5869140625, z: 1.4072265625
time: 1.8417160000000008 x: 0.27197265625, y: 1.578125, z: 1.41943359375
time: 1.861193 x: 0.2646484375, y: 1.5849609375, z: 1.42333984375
time: 1.8774370000000005 x: 0.26416015625, y: 1.58935546875, z: 1.421875
time: 1.8964810000000005 x: 0.27783203125, y: 1.59033203125, z: 1.42236328125
time: 1.9126650000000005 x: 0.26220703125, y: 1.58740234375, z: 1.42431640625
time: 1.9286200000000004 x: 0.26611328125, y: 1.57421875, z: 1.40869140625
time: 1.947775 x: 0.275390625, y: 1.57470703125, z: 1.4169921875
time: 1.9641190000000002 x: 0.26025390625, y: 1.57763671875, z: 1.4228515625
time: 2.006953 x: 0.2529296875, y: 1.583984375, z: 1.41455078125
time: 2.028391 x: 0.25927734375, y: 1.58935546875, z: 1.41943359375
time: 2.044549000000001 x: 0.27587890625, y: 1.57958984375, z: 1.4296875
time: 2.064705 x: 0.2626953125, y: 1.5732421875, z: 1.42626953125
time: 2.080776 x: 0.2568359375, y: 1.58935546875, z: 1.42822265625
time: 2.1004380000000005 x: 0.2861328125, y: 1.5849609375, z: 1.42333984375
time: 2.1172180000000003 x: 0.267578125, y: 1.57763671875, z: 1.42578125
time: 2.1361760000000007 x: 0.26513671875, y: 1.572265625, z: 1.4150390625
time: 2.1526960000000006 x: 0.26708984375, y: 1.587890625, z: 1.42041015625
time: 2.1714830000000003 x: 0.26220703125, y: 1.58837890625, z: 1.42041015625
time: 2.1875680000000006 x: 0.2587890625, y: 1.58837890625, z: 1.4267578125
time: 2.2086050000000004 x: 0.26171875, y: 1.58203125, z: 1.42724609375
time: 2.2243790000000008 x: 0.2763671875, y: 1.59228515625, z: 1.43017578125
time: 2.2432360000000005 x: 0.27294921875, y: 1.58447265625, z: 1.4208984375
time: 2.2587520000000003 x: 0.25048828125, y: 1.5888671875, z: 1.4248046875
time: 2.277926000000001 x: 0.2548828125, y: 1.58447265625, z: 1.4248046875
time: 2.294555000000001 x: 0.25, y: 1.58349609375, z: 1.43408203125
time: 2.3155810000000008 x: 0.2783203125, y: 1.58837890625, z: 1.41455078125
time: 2.332210000000001 x: 0.2744140625, y: 1.5751953125, z: 1.4130859375
time: 2.351159 x: 0.2529296875, y: 1.58056640625, z: 1.42822265625
time: 2.367859 x: 0.26220703125, y: 1.56591796875, z: 1.41162109375
time: 2.3880250000000007 x: 0.26513671875, y: 1.58544921875, z: 1.4228515625
time: 2.404496 x: 0.26171875, y: 1.58447265625, z: 1.4462890625
time: 2.42389 x: 0.24755859375, y: 1.5830078125, z: 1.42822265625
time: 2.439978 x: 0.26171875, y: 1.58642578125, z: 1.42822265625
time: 2.459105 x: 0.27294921875, y: 1.5751953125, z: 1.41357421875
time: 2.4741370000000007 x: 0.26171875, y: 1.5927734375, z: 1.43701171875
time: 2.4904710000000003 x: 0.2578125, y: 1.5849609375, z: 1.42626953125
time: 2.5103930000000005 x: 0.27587890625, y: 1.58349609375, z: 1.4248046875
time: 2.5267560000000007 x: 0.2568359375, y: 1.5830078125, z: 1.41748046875
time: 2.5464470000000006 x: 0.26220703125, y: 1.578125, z: 1.41943359375
time: 2.563137 x: 0.27001953125, y: 1.57275390625, z: 1.42431640625
time: 2.581963 x: 0.27685546875, y: 1.5791015625, z: 1.4189453125
time: 2.598357 x: 0.27294921875, y: 1.578125, z: 1.4169921875
time: 2.6139170000000007 x: 0.26611328125, y: 1.5830078125, z: 1.42431640625
time: 2.6292980000000004 x: 0.26611328125, y: 1.57373046875, z: 1.41015625
time: 2.644261 x: 0.26513671875, y: 1.58837890625, z: 1.4208984375
time: 2.6631480000000005 x: 0.2763671875, y: 1.5859375, z: 1.42431640625
time: 2.679938000000001 x: 0.27001953125, y: 1.580078125, z: 1.4345703125
time: 2.698810000000001 x: 0.267578125, y: 1.57861328125, z: 1.42822265625
time: 2.7148250000000003 x: 0.25732421875, y: 1.58056640625, z: 1.4404296875
time: 2.734376 x: 0.27197265625, y: 1.58642578125, z: 1.41650390625
time: 2.7497830000000008 x: 0.2626953125, y: 1.5869140625, z: 1.41552734375
time: 2.7654560000000004 x: 0.2666015625, y: 1.5859375, z: 1.42578125
time: 2.784211 x: 0.2578125, y: 1.580078125, z: 1.41552734375
time: 2.8005240000000002 x: 0.2626953125, y: 1.6005859375, z: 1.42529296875
time: 2.8206070000000008 x: 0.2578125, y: 1.57958984375, z: 1.427734375
time: 2.8368900000000004 x: 0.26416015625, y: 1.58056640625, z: 1.41650390625
time: 2.8574450000000002 x: 0.267578125, y: 1.58740234375, z: 1.42236328125
time: 2.8736120000000005 x: 0.2646484375, y: 1.5859375, z: 1.42236328125
time: 2.8905640000000004 x: 0.27197265625, y: 1.59130859375, z: 1.41455078125
time: 2.9070850000000004 x: 0.25732421875, y: 1.59326171875, z: 1.43017578125
time: 2.923757 x: 0.2587890625, y: 1.576171875, z: 1.4130859375
time: 2.9434700000000005 x: 0.2763671875, y: 1.57568359375, z: 1.423828125
time: 0.010724999999999874 x: 0.28173828125, y: 1.583984375, z: 1.4208984375
time: 0.03383999999999965 x: 0.29345703125, y: 1.591796875, z: 1.4111328125
time: 0.05030799999999935 x: 0.265625, y: 1.58251953125, z: 1.4208984375
time: 0.06817599999999935 x: 0.2724609375, y: 1.58447265625, z: 1.43115234375
time: 0.08456099999999989 x: 0.27001953125, y: 1.60009765625, z: 1.41455078125
time: 0.1038199999999998 x: 0.26611328125, y: 1.59375, z: 1.4306640625
time: 0.12033199999999944 x: 0.27294921875, y: 1.59765625, z: 1.4248046875
time: 0.1408459999999998 x: 0.26953125, y: 1.58544921875, z: 1.41650390625
time: 0.15719700000000003 x: 0.2626953125, y: 1.5888671875, z: 1.41162109375
time: 0.2011560000000001 x: 0.2666015625, y: 1.587890625, z: 1.4267578125
time: 0.22753699999999988 x: 0.24755859375, y: 1.60107421875, z: 1.40771484375
time: 0.24836100000000005 x: 0.263671875, y: 1.60693359375, z: 1.42138671875
time: 0.2644459999999995 x: 0.2822265625, y: 1.583984375, z: 1.421875
time: 0.28583800000000004 x: 0.28955078125, y: 1.583984375, z: 1.43798828125
time: 0.30210500000000007 x: 0.2744140625, y: 1.5927734375, z: 1.41796875
time: 0.3215880000000002 x: 0.27294921875, y: 1.59619140625, z: 1.42578125
time: 0.3378350000000001 x: 0.26513671875, y: 1.59619140625, z: 1.43115234375
time: 0.007297000000000331 x: 0.27978515625, y: 1.58837890625, z: 1.41796875
time: 0.030244999999999855 x: 0.27880859375, y: 1.59130859375, z: 1.42236328125
time: 0.05059699999999978 x: 0.2802734375, y: 1.59375, z: 1.4169921875
time: 0.06765799999999977 x: 0.287109375, y: 1.6015625, z: 1.4189453125
time: 0.08654899999999977 x: 0.2861328125, y: 1.5859375, z: 1.40673828125
time: 0.10298199999999991 x: 0.2734375, y: 1.59423828125, z: 1.42919921875
time: 0.12292099999999984 x: 0.28076171875, y: 1.5888671875, z: 1.42333984375
time: 0.138973 x: 0.275390625, y: 1.59228515625, z: 1.421875
time: 0.15948600000000024 x: 0.28515625, y: 1.5947265625, z: 1.42626953125
time: 0.17603499999999972 x: 0.27880859375, y: 1.5927734375, z: 1.43017578125
time: 0.19656800000000008 x: 0.287109375, y: 1.59765625, z: 1.42236328125
time: 0.21586399999999983 x: 0.26611328125, y: 1.59130859375, z: 1.41796875
time: 0.23253199999999996 x: 0.28662109375, y: 1.5810546875, z: 1.419921875
time: 0.2728520000000003 x: 0.287109375, y: 1.58203125, z: 1.43017578125
time: 0.030552000000000135 x: 0.28857421875, y: 1.619140625, z: 1.4296875
time: 0.05458400000000019 x: 0.27783203125, y: 1.60693359375, z: 1.42041015625
time: 0.07101199999999963 x: 0.2880859375, y: 1.6162109375, z: 1.41357421875
time: 0.09111500000000028 x: 0.28955078125, y: 1.603515625, z: 1.41845703125
time: 0.11242200000000047 x: 0.29345703125, y: 1.61474609375, z: 1.4248046875
time: 0.12826000000000004 x: 0.29150390625, y: 1.5966796875, z: 1.42724609375
time: 0.1474700000000002 x: 0.28857421875, y: 1.60888671875, z: 1.42333984375
time: 0.16377699999999962 x: 0.2890625, y: 1.62353515625, z: 1.43115234375
time: 0.18417900000000031 x: 0.29833984375, y: 1.6220703125, z: 1.41796875
time: 0.19981000000000027 x: 0.291015625, y: 1.60546875, z: 1.4306640625
time: 0.2565200000000001 x: 0.28369140625, y: 1.60693359375, z: 1.419921875
time: 0.277914 x: 0.283203125, y: 1.60693359375, z: 1.4326171875
time: 0.2941250000000002 x: 0.283203125, y: 1.6025390625, z: 1.42626953125
time: 0.3140970000000003 x: 0.302734375, y: 1.607421875, z: 1.41943359375
time: 0.3339059999999998 x: 0.291015625, y: 1.61669921875, z: 1.4169921875
time: 0.35082599999999964 x: 0.29345703125, y: 1.609375, z: 1.419921875
time: 0.3718250000000003 x: 0.3037109375, y: 1.609375, z: 1.41650390625
time: 0.3880629999999998 x: 0.28955078125, y: 1.60888671875, z: 1.42529296875
time: 0.40701300000000007 x: 0.29248046875, y: 1.615234375, z: 1.41748046875
time: 0.42332000000000036 x: 0.298828125, y: 1.6142578125, z: 1.42822265625
time: 0.4439219999999997 x: 0.3017578125, y: 1.60888671875, z: 1.42333984375
time: 0.4603250000000001 x: 0.29541015625, y: 1.61474609375, z: 1.41455078125
time: 0.4806569999999999 x: 0.2841796875, y: 1.62060546875, z: 1.416015625
time: 0.49653800000000015 x: 0.28662109375, y: 1.61279296875, z: 1.4296875
time: 0.5150940000000004 x: 0.294921875, y: 1.6103515625, z: 1.4296875
time: 0.530589 x: 0.30224609375, y: 1.60693359375, z: 1.42626953125
time: 0.5470439999999996 x: 0.2958984375, y: 1.6015625, z: 1.4228515625
time: 0.5661550000000002 x: 0.30029296875, y: 1.61767578125, z: 1.42236328125
time: 0.5825269999999998 x: 0.2822265625, y: 1.61962890625, z: 1.42822265625
time: 0.6023350000000001 x: 0.2734375, y: 1.60595703125, z: 1.42333984375
time: 0.6181229999999998 x: 0.29345703125, y: 1.61474609375, z: 1.4296875
time: 0.6574059999999999 x: 0.2880859375, y: 1.5986328125, z: 1.43017578125
time: 0.6746639999999999 x: 0.29296875, y: 1.61572265625, z: 1.42431640625
time: 0.6950989999999999 x: 0.29296875, y: 1.623046875, z: 1.42041015625
time: 0.711074 x: 0.29052734375, y: 1.6044921875, z: 1.42138671875
time: 0.7351150000000004 x: 0.29052734375, y: 1.61328125, z: 1.4140625
time: 0.7521130000000005 x: 0.283203125, y: 1.607421875, z: 1.4326171875
time: 0.7718090000000002 x: 0.29150390625, y: 1.603515625, z: 1.42333984375
time: 0.7879160000000001 x: 0.298828125, y: 1.6220703125, z: 1.41552734375
time: 0.8068239999999998 x: 0.28125, y: 1.6083984375, z: 1.4365234375
time: 0.8228819999999999 x: 0.2861328125, y: 1.6171875, z: 1.423828125
time: 0.8470589999999998 x: 0.29345703125, y: 1.6123046875, z: 1.4248046875
time: 0.8629230000000003 x: 0.28564453125, y: 1.6083984375, z: 1.42236328125
time: 0.882415 x: 0.29736328125, y: 1.61328125, z: 1.421875
time: 0.8980560000000004 x: 0.294921875, y: 1.60888671875, z: 1.42236328125
